id,date,user,pc,to,cc,bcc,from,size,attachments
EML0000925,01/07/2026 15:12:40,USR0012,PC-USR0012-01,colleague2@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
EML0000926,01/07/2026 13:53:03,USR0012,PC-USR0012-01,colleague8@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000927,01/07/2026 09:19:40,USR0012,PC-USR0012-01,colleague5@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000928,01/07/2026 16:19:46,USR0013,PC-USR0013-01,colleague2@dTA.org,,,usr0013@dTA.org,450000.0,memo.docx
EML0000929,01/07/2026 12:38:17,USR0013,PC-USR0013-01,colleague9@dTA.org,,,usr0013@dTA.org,450000.0,memo.docx
EML0000930,01/07/2026 09:49:17,USR0013,PC-USR0013-01,colleague4@dTA.org,,,usr0013@dTA.org,450000.0,
EML0000931,01/07/2026 12:21:51,USR0013,PC-USR0013-01,colleague7@dTA.org,,,usr0013@dTA.org,450000.0,
EML0000932,01/07/2026 16:43:57,USR0014,PC-USR0014-01,colleague9@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000933,01/07/2026 10:22:43,USR0014,PC-USR0014-01,colleague1@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000934,01/07/2026 15:33:59,USR0014,PC-USR0014-01,colleague9@dTA.org,,,usr0014@dTA.org,450000.0,memo.docx
EML0000935,01/07/2026 14:47:29,USR0014,PC-USR0014-01,colleague2@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000936,01/07/2026 14:53:26,USR0014,PC-USR0014-01,colleague7@dTA.org,,,usr0014@dTA.org,450000.0,memo.docx
EML0000937,01/07/2026 15:26:35,USR0014,PC-USR0014-01,colleague10@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000938,01/07/2026 09:36:15,USR0014,PC-USR0014-01,colleague7@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000939,01/07/2026 12:24:16,USR0014,PC-USR0014-01,colleague7@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000940,01/07/2026 14:36:56,USR0014,PC-USR0014-01,colleague6@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000941,01/07/2026 15:07:55,USR0014,PC-USR0014-01,colleague2@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000942,01/07/2026 15:57:35,USR0015,PC-USR0015-01,colleague9@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000943,01/07/2026 12:45:42,USR0015,PC-USR0015-01,colleague1@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000944,01/07/2026 15:34:07,USR0015,PC-USR0015-01,colleague1@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000945,01/07/2026 14:13:06,USR0015,PC-USR0015-01,colleague3@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000946,01/07/2026 11:27:53,USR0015,PC-USR0015-01,colleague7@dTA.org,,,usr0015@dTA.org,450000.0,memo.docx
EML0000947,01/07/2026 13:31:49,USR0015,PC-USR0015-01,colleague9@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000948,01/07/2026 09:36:20,USR0015,PC-USR0015-01,colleague9@dTA.org,,,usr0015@dTA.org,450000.0,memo.docx
EML0000949,01/07/2026 09:54:05,USR0015,PC-USR0015-01,colleague5@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000950,01/07/2026 09:45:07,USR0016,PC-USR0016-01,colleague9@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000951,01/07/2026 10:48:59,USR0016,PC-USR0016-01,colleague2@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000952,01/07/2026 14:47:27,USR0016,PC-USR0016-01,colleague8@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000953,01/07/2026 12:34:55,USR0016,PC-USR0016-01,colleague6@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0000954,01/07/2026 16:27:18,USR0016,PC-USR0016-01,colleague7@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000955,01/07/2026 09:41:23,USR0016,PC-USR0016-01,colleague1@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000956,01/07/2026 09:38:34,USR0016,PC-USR0016-01,colleague4@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000957,01/07/2026 12:04:55,USR0016,PC-USR0016-01,colleague10@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000958,01/07/2026 15:20:44,USR0016,PC-USR0016-01,colleague1@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0000959,01/07/2026 16:20:32,USR0016,PC-USR0016-01,colleague7@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0000960,01/07/2026 10:02:24,USR0017,PC-USR0017-01,colleague7@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000961,01/07/2026 09:11:55,USR0017,PC-USR0017-01,colleague7@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000962,01/07/2026 13:26:37,USR0017,PC-USR0017-01,colleague1@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000963,01/07/2026 16:16:39,USR0017,PC-USR0017-01,colleague6@dTA.org,,,usr0017@dTA.org,450000.0,memo.docx
EML0000964,01/07/2026 10:58:52,USR0017,PC-USR0017-01,colleague7@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000965,01/07/2026 11:57:19,USR0017,PC-USR0017-01,colleague5@dTA.org,,,usr0017@dTA.org,450000.0,memo.docx
EML0000966,01/07/2026 09:26:24,USR0017,PC-USR0017-01,colleague8@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000967,01/07/2026 13:20:30,USR0017,PC-USR0017-01,colleague4@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000968,01/07/2026 11:58:04,USR0017,PC-USR0017-01,colleague7@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000969,01/07/2026 11:58:43,USR0017,PC-USR0017-01,colleague5@dTA.org,,,usr0017@dTA.org,450000.0,memo.docx
EML0000970,01/07/2026 15:33:43,USR0018,PC-USR0018-01,colleague9@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000971,01/07/2026 15:21:43,USR0018,PC-USR0018-01,colleague8@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000972,01/07/2026 16:18:49,USR0018,PC-USR0018-01,colleague5@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000973,01/07/2026 15:24:00,USR0018,PC-USR0018-01,colleague8@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0000974,01/07/2026 15:24:46,USR0018,PC-USR0018-01,colleague1@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000975,01/07/2026 16:16:06,USR0018,PC-USR0018-01,colleague3@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0000976,01/07/2026 10:34:00,USR0018,PC-USR0018-01,colleague4@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000977,01/07/2026 12:32:40,USR0018,PC-USR0018-01,colleague3@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000978,01/07/2026 11:50:34,USR0018,PC-USR0018-01,colleague10@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000979,01/07/2026 15:31:01,USR0019,PC-USR0019-01,colleague8@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000980,01/07/2026 15:48:39,USR0019,PC-USR0019-01,colleague5@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000981,01/07/2026 10:17:47,USR0019,PC-USR0019-01,colleague5@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000982,01/07/2026 09:47:46,USR0019,PC-USR0019-01,colleague5@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000983,01/07/2026 16:23:26,USR0019,PC-USR0019-01,colleague1@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000984,01/07/2026 10:03:46,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000985,01/07/2026 09:28:49,USR0019,PC-USR0019-01,colleague10@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000986,01/07/2026 15:33:47,USR0019,PC-USR0019-01,colleague3@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000987,01/07/2026 14:47:50,USR0019,PC-USR0019-01,colleague5@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000988,01/07/2026 15:16:06,USR0020,PC-USR0020-01,colleague3@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000989,01/07/2026 12:42:55,USR0020,PC-USR0020-01,colleague10@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000990,01/07/2026 14:31:16,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000991,01/07/2026 10:32:47,USR0020,PC-USR0020-01,colleague1@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000992,01/07/2026 12:36:15,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000993,01/07/2026 09:33:14,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000994,01/07/2026 13:53:09,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000995,01/07/2026 14:36:34,USR0020,PC-USR0020-01,colleague9@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0000996,01/07/2026 11:00:27,USR0020,PC-USR0020-01,colleague10@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000997,01/07/2026 15:39:12,USR0020,PC-USR0020-01,colleague3@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000998,01/07/2026 15:51:09,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000999,01/07/2026 13:30:09,USR0021,PC-USR0021-01,colleague2@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001000,01/07/2026 11:18:49,USR0021,PC-USR0021-01,colleague4@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001001,01/07/2026 15:32:42,USR0021,PC-USR0021-01,colleague4@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001002,01/07/2026 09:13:09,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001003,01/07/2026 15:59:54,USR0021,PC-USR0021-01,colleague10@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001004,01/07/2026 11:56:23,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001005,01/07/2026 15:31:13,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001006,01/07/2026 16:35:48,USR0021,PC-USR0021-01,colleague2@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001007,01/07/2026 16:11:33,USR0021,PC-USR0021-01,colleague4@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001008,01/07/2026 13:51:29,USR0021,PC-USR0021-01,colleague7@dTA.org,,,usr0021@dTA.org,450000.0,
EML0001009,01/07/2026 15:47:43,USR0021,PC-USR0021-01,colleague2@dTA.org,,,usr0021@dTA.org,450000.0,memo.docx
EML0001010,01/07/2026 12:30:36,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0001011,01/07/2026 15:58:57,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,
EML0001012,01/07/2026 10:22:00,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,
EML0001013,01/07/2026 13:13:35,USR0022,PC-USR0022-01,colleague8@dTA.org,,,usr0022@dTA.org,450000.0,
EML0001014,01/07/2026 14:03:20,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0001015,01/07/2026 13:00:20,USR0022,PC-USR0022-01,colleague1@dTA.org,,,usr0022@dTA.org,450000.0,
EML0001016,01/07/2026 11:48:26,USR0022,PC-USR0022-01,colleague1@dTA.org,,,usr0022@dTA.org,450000.0,
EML0001017,01/07/2026 12:04:31,USR0023,PC-USR0023-01,colleague1@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001018,01/07/2026 10:56:25,USR0023,PC-USR0023-01,colleague7@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001019,01/07/2026 10:14:57,USR0023,PC-USR0023-01,colleague1@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001020,01/07/2026 13:24:38,USR0023,PC-USR0023-01,colleague2@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001021,01/07/2026 10:23:03,USR0023,PC-USR0023-01,colleague2@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001022,01/07/2026 14:16:59,USR0023,PC-USR0023-01,colleague7@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001023,01/07/2026 11:23:28,USR0023,PC-USR0023-01,colleague4@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0001024,01/07/2026 14:14:26,USR0023,PC-USR0023-01,colleague2@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0001025,01/07/2026 15:37:32,USR0023,PC-USR0023-01,colleague8@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001026,01/07/2026 11:50:48,USR0023,PC-USR0023-01,colleague10@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001027,01/07/2026 16:50:47,USR0023,PC-USR0023-01,colleague10@dTA.org,,,usr0023@dTA.org,450000.0,
EML0001028,01/07/2026 11:09:59,USR0024,PC-USR0024-01,colleague6@dTA.org,,,usr0024@dTA.org,450000.0,memo.docx
EML0001029,01/07/2026 11:55:57,USR0024,PC-USR0024-01,colleague7@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001030,01/07/2026 10:50:49,USR0024,PC-USR0024-01,colleague4@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001031,01/07/2026 15:08:04,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001032,01/07/2026 09:04:20,USR0024,PC-USR0024-01,colleague8@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001033,01/07/2026 16:59:41,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001034,01/07/2026 10:02:36,USR0024,PC-USR0024-01,colleague10@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001035,01/07/2026 14:11:55,USR0024,PC-USR0024-01,colleague7@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001036,01/07/2026 15:59:23,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001037,01/07/2026 12:26:35,USR0024,PC-USR0024-01,colleague2@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001038,01/07/2026 11:07:18,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001039,01/07/2026 12:30:12,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0001040,01/07/2026 16:35:52,USR0025,PC-USR0025-01,colleague3@dTA.org,,,usr0025@dTA.org,450000.0,
EML0001041,01/07/2026 10:07:26,USR0025,PC-USR0025-01,colleague5@dTA.org,,,usr0025@dTA.org,450000.0,
EML0001042,01/07/2026 11:19:42,USR0025,PC-USR0025-01,colleague2@dTA.org,,,usr0025@dTA.org,450000.0,
EML0001043,01/07/2026 13:56:30,USR0025,PC-USR0025-01,colleague6@dTA.org,,,usr0025@dTA.org,450000.0,
EML0001044,01/08/2026 11:54:13,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001045,01/08/2026 10:42:07,AAE0190,PC-AAE0190-01,colleague9@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0001046,01/08/2026 11:36:41,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001047,01/08/2026 14:03:51,AAE0190,PC-AAE0190-01,colleague3@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001048,01/08/2026 13:31:30,AAE0190,PC-AAE0190-01,colleague10@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001049,01/08/2026 11:21:32,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001050,01/08/2026 12:29:04,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001051,01/08/2026 13:06:20,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001052,01/08/2026 09:28:49,AAE0190,PC-AAE0190-01,colleague1@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001053,01/08/2026 15:43:57,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0001054,01/08/2026 15:13:48,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0001055,01/08/2026 10:45:27,AAE0190,PC-AAE0190-01,colleague2@dTA.org,,,aae0190@dTA.org,450000.0,
EML0001056,01/08/2026 13:22:21,USR0002,PC-USR0002-01,colleague6@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001057,01/08/2026 16:24:53,USR0002,PC-USR0002-01,colleague7@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001058,01/08/2026 14:44:17,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0001059,01/08/2026 14:01:36,USR0002,PC-USR0002-01,colleague6@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001060,01/08/2026 09:43:28,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001061,01/08/2026 16:08:33,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001062,01/08/2026 14:43:32,USR0002,PC-USR0002-01,colleague9@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001063,01/08/2026 13:53:55,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001064,01/08/2026 15:52:25,USR0002,PC-USR0002-01,colleague1@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001065,01/08/2026 15:51:39,USR0002,PC-USR0002-01,colleague9@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0001066,01/08/2026 11:49:29,USR0002,PC-USR0002-01,colleague7@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001067,01/08/2026 13:16:34,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0001068,01/08/2026 13:47:08,USR0003,PC-USR0003-01,colleague10@dTA.org,,,usr0003@dTA.org,450000.0,
EML0001069,01/08/2026 13:49:09,USR0003,PC-USR0003-01,colleague7@dTA.org,,,usr0003@dTA.org,450000.0,
EML0001070,01/08/2026 09:33:34,USR0003,PC-USR0003-01,colleague1@dTA.org,,,usr0003@dTA.org,450000.0,
EML0001071,01/08/2026 09:04:21,USR0003,PC-USR0003-01,colleague2@dTA.org,,,usr0003@dTA.org,450000.0,
EML0001072,01/08/2026 15:49:56,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,
EML0001073,01/08/2026 13:56:39,USR0003,PC-USR0003-01,colleague8@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0001074,01/08/2026 11:16:04,USR0003,PC-USR0003-01,colleague7@dTA.org,,,usr0003@dTA.org,450000.0,
EML0001075,01/08/2026 10:18:09,USR0003,PC-USR0003-01,colleague1@dTA.org,,,usr0003@dTA.org,450000.0,
EML0001076,01/08/2026 15:24:37,USR0004,PC-USR0004-01,colleague5@dTA.org,,,usr0004@dTA.org,450000.0,
EML0001077,01/08/2026 15:19:13,USR0004,PC-USR0004-01,colleague7@dTA.org,,,usr0004@dTA.org,450000.0,
EML0001078,01/08/2026 12:05:42,USR0004,PC-USR0004-01,colleague5@dTA.org,,,usr0004@dTA.org,450000.0,
EML0001079,01/08/2026 14:44:38,USR0004,PC-USR0004-01,colleague5@dTA.org,,,usr0004@dTA.org,450000.0,
EML0001080,01/08/2026 15:35:48,USR0004,PC-USR0004-01,colleague2@dTA.org,,,usr0004@dTA.org,450000.0,
EML0001081,01/08/2026 14:06:58,USR0004,PC-USR0004-01,colleague5@dTA.org,,,usr0004@dTA.org,450000.0,
EML0001082,01/08/2026 12:50:41,USR0004,PC-USR0004-01,colleague2@dTA.org,,,usr0004@dTA.org,450000.0,
EML0001083,01/08/2026 10:52:31,USR0005,PC-USR0005-01,colleague2@dTA.org,,,usr0005@dTA.org,450000.0,
EML0001084,01/08/2026 13:00:40,USR0005,PC-USR0005-01,colleague3@dTA.org,,,usr0005@dTA.org,450000.0,
EML0001085,01/08/2026 09:26:17,USR0005,PC-USR0005-01,colleague3@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0001086,01/08/2026 16:26:58,USR0005,PC-USR0005-01,colleague5@dTA.org,,,usr0005@dTA.org,450000.0,
EML0001087,01/08/2026 13:48:42,USR0005,PC-USR0005-01,colleague7@dTA.org,,,usr0005@dTA.org,450000.0,
EML0001088,01/08/2026 12:05:41,USR0006,PC-USR0006-01,colleague9@dTA.org,,,usr0006@dTA.org,450000.0,
EML0001089,01/08/2026 11:01:30,USR0006,PC-USR0006-01,colleague6@dTA.org,,,usr0006@dTA.org,450000.0,
EML0001090,01/08/2026 13:17:53,USR0006,PC-USR0006-01,colleague6@dTA.org,,,usr0006@dTA.org,450000.0,
EML0001091,01/08/2026 10:39:26,USR0006,PC-USR0006-01,colleague7@dTA.org,,,usr0006@dTA.org,450000.0,
EML0001092,01/08/2026 11:27:50,USR0007,PC-USR0007-01,colleague9@dTA.org,,,usr0007@dTA.org,450000.0,
EML0001093,01/08/2026 09:39:32,USR0007,PC-USR0007-01,colleague7@dTA.org,,,usr0007@dTA.org,450000.0,
EML0001094,01/08/2026 09:40:27,USR0007,PC-USR0007-01,colleague9@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0001095,01/08/2026 13:19:55,USR0007,PC-USR0007-01,colleague2@dTA.org,,,usr0007@dTA.org,450000.0,
EML0001096,01/08/2026 15:55:46,USR0007,PC-USR0007-01,colleague7@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0001097,01/08/2026 11:45:15,USR0008,PC-USR0008-01,colleague3@dTA.org,,,usr0008@dTA.org,450000.0,
EML0001098,01/08/2026 14:33:34,USR0008,PC-USR0008-01,colleague9@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0001099,01/08/2026 10:34:20,USR0008,PC-USR0008-01,colleague10@dTA.org,,,usr0008@dTA.org,450000.0,
EML0001100,01/08/2026 09:26:13,USR0008,PC-USR0008-01,colleague1@dTA.org,,,usr0008@dTA.org,450000.0,
EML0001101,01/08/2026 10:24:22,USR0008,PC-USR0008-01,colleague3@dTA.org,,,usr0008@dTA.org,450000.0,
EML0001102,01/08/2026 11:56:25,USR0008,PC-USR0008-01,colleague2@dTA.org,,,usr0008@dTA.org,450000.0,
EML0001103,01/08/2026 10:00:36,USR0008,PC-USR0008-01,colleague6@dTA.org,,,usr0008@dTA.org,450000.0,
EML0001104,01/08/2026 09:01:57,USR0008,PC-USR0008-01,colleague2@dTA.org,,,usr0008@dTA.org,450000.0,
EML0001105,01/08/2026 12:26:40,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,memo.docx
EML0001106,01/08/2026 09:36:33,USR0009,PC-USR0009-01,colleague3@dTA.org,,,usr0009@dTA.org,450000.0,
EML0001107,01/08/2026 09:41:33,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,
EML0001108,01/08/2026 15:42:19,USR0009,PC-USR0009-01,colleague8@dTA.org,,,usr0009@dTA.org,450000.0,memo.docx
EML0001109,01/08/2026 12:26:00,USR0009,PC-USR0009-01,colleague8@dTA.org,,,usr0009@dTA.org,450000.0,
EML0001110,01/08/2026 16:03:50,USR0009,PC-USR0009-01,colleague7@dTA.org,,,usr0009@dTA.org,450000.0,memo.docx
EML0001111,01/08/2026 11:23:10,USR0009,PC-USR0009-01,colleague6@dTA.org,,,usr0009@dTA.org,450000.0,
EML0001112,01/08/2026 12:42:42,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,memo.docx
EML0001113,01/08/2026 12:37:20,USR0010,PC-USR0010-01,colleague4@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001114,01/08/2026 15:37:33,USR0010,PC-USR0010-01,colleague3@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001115,01/08/2026 11:02:28,USR0010,PC-USR0010-01,colleague3@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001116,01/08/2026 15:06:55,USR0010,PC-USR0010-01,colleague2@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001117,01/08/2026 11:14:03,USR0010,PC-USR0010-01,colleague7@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001118,01/08/2026 09:04:43,USR0010,PC-USR0010-01,colleague10@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001119,01/08/2026 16:02:05,USR0010,PC-USR0010-01,colleague5@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001120,01/08/2026 10:54:09,USR0010,PC-USR0010-01,colleague9@dTA.org,,,usr0010@dTA.org,450000.0,
EML0001121,01/08/2026 09:16:18,USR0010,PC-USR0010-01,colleague8@dTA.org,,,usr0010@dTA.org,450000.0,memo.docx
EML0001122,01/08/2026 16:48:20,USR0011,PC-USR0011-01,colleague9@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001123,01/08/2026 13:06:18,USR0011,PC-USR0011-01,colleague1@dTA.org,,,usr0011@dTA.org,450000.0,memo.docx
EML0001124,01/08/2026 12:19:33,USR0011,PC-USR0011-01,colleague8@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001125,01/08/2026 10:08:51,USR0011,PC-USR0011-01,colleague7@dTA.org,,,usr0011@dTA.org,450000.0,memo.docx
EML0001126,01/08/2026 12:55:28,USR0011,PC-USR0011-01,colleague10@dTA.org,,,usr0011@dTA.org,450000.0,memo.docx
EML0001127,01/08/2026 11:10:41,USR0011,PC-USR0011-01,colleague10@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001128,01/08/2026 09:38:41,USR0011,PC-USR0011-01,colleague5@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001129,01/08/2026 10:43:10,USR0011,PC-USR0011-01,colleague2@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001130,01/08/2026 13:54:45,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001131,01/08/2026 16:38:39,USR0011,PC-USR0011-01,colleague10@dTA.org,,,usr0011@dTA.org,450000.0,memo.docx
EML0001132,01/08/2026 09:30:11,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001133,01/08/2026 16:08:15,USR0011,PC-USR0011-01,colleague1@dTA.org,,,usr0011@dTA.org,450000.0,
EML0001134,01/08/2026 12:04:01,USR0012,PC-USR0012-01,colleague10@dTA.org,,,usr0012@dTA.org,450000.0,
EML0001135,01/08/2026 10:34:32,USR0012,PC-USR0012-01,colleague9@dTA.org,,,usr0012@dTA.org,450000.0,
EML0001136,01/08/2026 16:35:28,USR0012,PC-USR0012-01,colleague9@dTA.org,,,usr0012@dTA.org,450000.0,
EML0001137,01/08/2026 09:43:54,USR0012,PC-USR0012-01,colleague10@dTA.org,,,usr0012@dTA.org,450000.0,
EML0001138,01/08/2026 11:46:55,USR0012,PC-USR0012-01,colleague9@dTA.org,,,usr0012@dTA.org,450000.0,
